questions7.csv:98268,Qual era il fuso orario di Gran Deserto Victoria?,select  ?o    {    <http://dbpedia.org/resource/Great_Victoria_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98269,Qual è il fuso orario di Gran Deserto Victoria?,select  ?o    {    <http://dbpedia.org/resource/Great_Victoria_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98270,Qual era il fuso orario di Hilter am Teutoburger Wald?,select  ?o    {    <http://dbpedia.org/resource/Hilter> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98271,Qual è il fuso orario di Hilter am Teutoburger Wald?,select  ?o    {    <http://dbpedia.org/resource/Hilter> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98272,Qual era il fuso orario di Hawaii?,select  ?o    {    <http://dbpedia.org/resource/Hawaii> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98273,Qual è il fuso orario di Hawaii?,select  ?o    {    <http://dbpedia.org/resource/Hawaii> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98274,Qual era il fuso orario di Hatfield South Yorkshire?,"select  ?o    {    <http://dbpedia.org/resource/Hatfield,_Hertfordshire> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98275,Qual è il fuso orario di Hatfield South Yorkshire?,"select  ?o    {    <http://dbpedia.org/resource/Hatfield,_Hertfordshire> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98276,Qual era il fuso orario di Hamoaze?,select  ?o    {    <http://dbpedia.org/resource/Hamoaze> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98277,Qual è il fuso orario di Hamoaze?,select  ?o    {    <http://dbpedia.org/resource/Hamoaze> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98278,Qual era il fuso orario di Kiribati?,select  ?o    {    <http://dbpedia.org/resource/Kiribati> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98279,Qual è il fuso orario di Kiribati?,select  ?o    {    <http://dbpedia.org/resource/Kiribati> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98280,Qual era il fuso orario di Kalahari?,select  ?o    {    <http://dbpedia.org/resource/Kalahari_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98281,Qual è il fuso orario di Kalahari?,select  ?o    {    <http://dbpedia.org/resource/Kalahari_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98282,Qual era il fuso orario di Libia?,select  ?o    {    <http://dbpedia.org/resource/Libya> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98283,Qual è il fuso orario di Libia?,select  ?o    {    <http://dbpedia.org/resource/Libya> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98284,Qual era il fuso orario di Lincoln Nebraska?,"select  ?o    {    <http://dbpedia.org/resource/Lincoln,_Nebraska> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98285,Qual è il fuso orario di Lincoln Nebraska?,"select  ?o    {    <http://dbpedia.org/resource/Lincoln,_Nebraska> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98286,Qual era il fuso orario di Lisbona?,select  ?o    {    <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98287,Qual è il fuso orario di Lisbona?,select  ?o    {    <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98288,Qual era il fuso orario di Los Altos California?,"select  ?o    {    <http://dbpedia.org/resource/Los_Altos,_California> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98289,Qual è il fuso orario di Los Altos California?,"select  ?o    {    <http://dbpedia.org/resource/Los_Altos,_California> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98290,Qual era il fuso orario di Malawi?,select  ?o    {    <http://dbpedia.org/resource/Malawi> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98291,Qual è il fuso orario di Malawi?,select  ?o    {    <http://dbpedia.org/resource/Malawi> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98292,Qual era il fuso orario di Mauritius?,select  ?o    {    <http://dbpedia.org/resource/Mauritius> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98293,Qual è il fuso orario di Mauritius?,select  ?o    {    <http://dbpedia.org/resource/Mauritius> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98294,Qual era il fuso orario di Regno dei Paesi Bassi?,select  ?o    {    <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98295,Qual è il fuso orario di Regno dei Paesi Bassi?,select  ?o    {    <http://dbpedia.org/resource/Netherlands> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98296,Qual era il fuso orario di Norimberga?,select  ?o    {    <http://dbpedia.org/resource/Nuremberg> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98297,Qual è il fuso orario di Norimberga?,select  ?o    {    <http://dbpedia.org/resource/Nuremberg> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98298,Qual era il fuso orario di Nigeria?,select  ?o    {    <http://dbpedia.org/resource/Nigeria> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98299,Qual è il fuso orario di Nigeria?,select  ?o    {    <http://dbpedia.org/resource/Nigeria> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98300,Qual era il fuso orario di Partenone?,select  ?o    {    <http://dbpedia.org/resource/Parthenon> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98301,Qual è il fuso orario di Partenone?,select  ?o    {    <http://dbpedia.org/resource/Parthenon> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98302,Qual era il fuso orario di Rio Pastaza?,select  ?o    {    <http://dbpedia.org/resource/Pastaza_River> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98303,Qual è il fuso orario di Rio Pastaza?,select  ?o    {    <http://dbpedia.org/resource/Pastaza_River> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98304,Qual era il fuso orario di Dinastia Qing?,select  ?o    {    <http://dbpedia.org/resource/Qing_dynasty> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98305,Qual è il fuso orario di Dinastia Qing?,select  ?o    {    <http://dbpedia.org/resource/Qing_dynasty> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98306,Qual era il fuso orario di Impero romano?,select  ?o    {    <http://dbpedia.org/resource/Roman_Empire> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98307,Qual è il fuso orario di Impero romano?,select  ?o    {    <http://dbpedia.org/resource/Roman_Empire> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98308,Qual era il fuso orario di Repubblica romana?,select  ?o    {    <http://dbpedia.org/resource/Roman_Republic> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98309,Qual è il fuso orario di Repubblica romana?,select  ?o    {    <http://dbpedia.org/resource/Roman_Republic> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98310,Qual era il fuso orario di Repubblica Socialista Slovacca?,select  ?o    {    <http://dbpedia.org/resource/Slovakia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98311,Qual è il fuso orario di Repubblica Socialista Slovacca?,select  ?o    {    <http://dbpedia.org/resource/Slovakia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98312,Qual era il fuso orario di San Marino?,select  ?o    {    <http://dbpedia.org/resource/San_Marino> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98313,Qual è il fuso orario di San Marino?,select  ?o    {    <http://dbpedia.org/resource/San_Marino> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98314,Qual era il fuso orario di Repubblica Socialista di Slovenia?,select  ?o    {    <http://dbpedia.org/resource/Slovenia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98315,Qual è il fuso orario di Repubblica Socialista di Slovenia?,select  ?o    {    <http://dbpedia.org/resource/Slovenia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98316,Qual era il fuso orario di Saint John Canada?,"select  ?o    {    <http://dbpedia.org/resource/Saint_John,_New_Brunswick> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98317,Qual è il fuso orario di Saint John Canada?,"select  ?o    {    <http://dbpedia.org/resource/Saint_John,_New_Brunswick> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98318,Qual era il fuso orario di Srebrenica?,select  ?o    {    <http://dbpedia.org/resource/Srebrenica> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98319,Qual è il fuso orario di Srebrenica?,select  ?o    {    <http://dbpedia.org/resource/Srebrenica> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98320,Qual era il fuso orario di Deserto di Simpson?,select  ?o    {    <http://dbpedia.org/resource/Simpson_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98321,Qual è il fuso orario di Deserto di Simpson?,select  ?o    {    <http://dbpedia.org/resource/Simpson_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98322,Qual era il fuso orario di Repubblica Socialista di Serbia?,select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98323,Qual è il fuso orario di Repubblica Socialista di Serbia?,select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98324,Qual era il fuso orario di Tirana?,select  ?o    {    <http://dbpedia.org/resource/Tirana> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98325,Qual è il fuso orario di Tirana?,select  ?o    {    <http://dbpedia.org/resource/Tirana> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98326,Qual era il fuso orario di Deserto del Thar?,select  ?o    {    <http://dbpedia.org/resource/Thar_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98327,Qual è il fuso orario di Deserto del Thar?,select  ?o    {    <http://dbpedia.org/resource/Thar_Desert> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98328,Qual era il fuso orario di Ucayali fiume?,select  ?o    {    <http://dbpedia.org/resource/Ucayali_River> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98329,Qual è il fuso orario di Ucayali fiume?,select  ?o    {    <http://dbpedia.org/resource/Ucayali_River> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98330,Qual era il fuso orario di Curia romana?,select  ?o    {    <http://dbpedia.org/resource/Vatican_City> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98331,Qual è il fuso orario di Curia romana?,select  ?o    {    <http://dbpedia.org/resource/Vatican_City> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98332,Qual era il fuso orario di Kristiansund?,select  ?o    {    <http://dbpedia.org/resource/Kristiansund> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98333,Qual è il fuso orario di Kristiansund?,select  ?o    {    <http://dbpedia.org/resource/Kristiansund> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98334,Qual era il fuso orario di Beirut?,select  ?o    {    <http://dbpedia.org/resource/Beirut> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98335,Qual è il fuso orario di Beirut?,select  ?o    {    <http://dbpedia.org/resource/Beirut> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98336,Qual era il fuso orario di Shravanabelagola?,select  ?o    {    <http://dbpedia.org/resource/Shravanabelagola> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98337,Qual è il fuso orario di Shravanabelagola?,select  ?o    {    <http://dbpedia.org/resource/Shravanabelagola> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98338,Qual era il fuso orario di Delhi?,select  ?o    {    <http://dbpedia.org/resource/Delhi> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98339,Qual è il fuso orario di Delhi?,select  ?o    {    <http://dbpedia.org/resource/Delhi> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98340,Qual era il fuso orario di Granada?,select  ?o    {    <http://dbpedia.org/resource/Granada> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98341,Qual è il fuso orario di Granada?,select  ?o    {    <http://dbpedia.org/resource/Granada> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98342,Qual era il fuso orario di Bretagna?,select  ?o    {    <http://dbpedia.org/resource/Brittany> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98343,Qual è il fuso orario di Bretagna?,select  ?o    {    <http://dbpedia.org/resource/Brittany> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98344,Qual era il fuso orario di Fort Dearborn?,select  ?o    {    <http://dbpedia.org/resource/Fort_Dearborn> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98345,Qual è il fuso orario di Fort Dearborn?,select  ?o    {    <http://dbpedia.org/resource/Fort_Dearborn> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98346,Qual era il fuso orario di Monterrey?,select  ?o    {    <http://dbpedia.org/resource/Monterrey> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98347,Qual è il fuso orario di Monterrey?,select  ?o    {    <http://dbpedia.org/resource/Monterrey> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98348,Qual era il fuso orario di Contea di Orange California?,"select  ?o    {    <http://dbpedia.org/resource/Orange_County,_California> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98349,Qual è il fuso orario di Contea di Orange California?,"select  ?o    {    <http://dbpedia.org/resource/Orange_County,_California> <http://dbpedia.org/ontology/timezone>  ?o    }",,no answer found,NPP
questions7.csv:98350,Qual era il fuso orario di Manzanar?,select  ?o    {    <http://dbpedia.org/resource/Manzanar> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98351,Qual è il fuso orario di Manzanar?,select  ?o    {    <http://dbpedia.org/resource/Manzanar> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98352,Qual era il fuso orario di Pyongyang?,select  ?o    {    <http://dbpedia.org/resource/Pyongyang> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98353,Qual è il fuso orario di Pyongyang?,select  ?o    {    <http://dbpedia.org/resource/Pyongyang> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98354,Qual era il fuso orario di Amazzonia?,select  ?o    {    <http://dbpedia.org/resource/Amazon_rainforest> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98355,Qual è il fuso orario di Amazzonia?,select  ?o    {    <http://dbpedia.org/resource/Amazon_rainforest> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98356,Qual era il fuso orario di Hereford?,select  ?o    {    <http://dbpedia.org/resource/Hereford> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98357,Qual è il fuso orario di Hereford?,select  ?o    {    <http://dbpedia.org/resource/Hereford> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98358,Qual era il fuso orario di Celje?,select  ?o    {    <http://dbpedia.org/resource/Celje> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98359,Qual è il fuso orario di Celje?,select  ?o    {    <http://dbpedia.org/resource/Celje> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98360,Qual era il fuso orario di Elba fiume?,select  ?o    {    <http://dbpedia.org/resource/Elbe> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98361,Qual è il fuso orario di Elba fiume?,select  ?o    {    <http://dbpedia.org/resource/Elbe> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98362,Qual era il fuso orario di Severn?,select  ?o    {    <http://dbpedia.org/resource/River_Severn> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
questions7.csv:98363,Qual è il fuso orario di Severn?,select  ?o    {    <http://dbpedia.org/resource/River_Severn> <http://dbpedia.org/ontology/timezone>  ?o    },,no answer found,NPP
