"id","question","sparql","answer_rdf","answer","frame"
"15","Quale parlava il Belize","select  ?o    {    <http://dbpedia.org/resource/Belize> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/English_language","Lingua inglese","VP"
"16","Chi parlava il Benelux","select  ?o    {    <http://dbpedia.org/resource/Benelux> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Dutch_language","Lingua olandese","VP"
"17","Quale parlava il Benelux","select  ?o    {    <http://dbpedia.org/resource/Benelux> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Dutch_language","Lingua olandese","VP"
"18","Chi parlava il Benin","select  ?o    {    <http://dbpedia.org/resource/Benin> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"19","Quale parlava il Benin","select  ?o    {    <http://dbpedia.org/resource/Benin> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"20","Chi parlava il Repubblica del Benin 1967","select  ?o    {    <http://dbpedia.org/resource/Benin> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"21","Quale parlava il Repubblica del Benin 1967","select  ?o    {    <http://dbpedia.org/resource/Benin> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"22","Chi parlava il Bulgaria","select  ?o    {    <http://dbpedia.org/resource/Bulgaria> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bulgarian_language","Lingua bulgara","VP"
"23","Quale parlava il Bulgaria","select  ?o    {    <http://dbpedia.org/resource/Bulgaria> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bulgarian_language","Lingua bulgara","VP"
"24","Chi parlava il Bunyoro","select  ?o    {    <http://dbpedia.org/resource/Bunyoro> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nyoro_language","","VP"
"25","Quale parlava il Bunyoro","select  ?o    {    <http://dbpedia.org/resource/Bunyoro> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nyoro_language","","VP"
"26","Chi parlava il Burkina Faso","select  ?o    {    <http://dbpedia.org/resource/Burkina_Faso> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"27","Quale parlava il Burkina Faso","select  ?o    {    <http://dbpedia.org/resource/Burkina_Faso> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"28","Chi parlava il Busoga","select  ?o    {    <http://dbpedia.org/resource/Busoga> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Soga_language","","VP"
"29","Quale parlava il Busoga","select  ?o    {    <http://dbpedia.org/resource/Busoga> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Soga_language","","VP"
"30","Chi parlava il Repubblica Socialista Sovietica Bielorussa","select  ?o    {    <http://dbpedia.org/resource/Byelorussian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Russian_language","Lingua russa","VP"
"31","Quale parlava il Repubblica Socialista Sovietica Bielorussa","select  ?o    {    <http://dbpedia.org/resource/Byelorussian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Russian_language","Lingua russa","VP"
"32","Chi parlava il Repubblica Khmer","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"33","Quale parlava il Repubblica Khmer","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"34","Chi parlava il Repubblica Popolare di Kampuchea","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"35","Quale parlava il Repubblica Popolare di Kampuchea","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"36","Chi parlava il Cambogia","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"37","Quale parlava il Cambogia","select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"38","Chi parlava il Regno di Cambogia 1953-1970","select  ?o    {    <http://dbpedia.org/resource/Cambodia_(1953–1970)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"39","Quale parlava il Regno di Cambogia 1953-1970","select  ?o    {    <http://dbpedia.org/resource/Cambodia_(1953–1970)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Khmer_language","Lingua khmer","VP"
"40","Chi parlava il Camerun","select  ?o    {    <http://dbpedia.org/resource/Cameroon> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/English_language","Lingua inglese","VP"
"41","Quale parlava il Camerun","select  ?o    {    <http://dbpedia.org/resource/Cameroon> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/English_language","Lingua inglese","VP"
"42","Chi parlava il Canada","select  ?o    {    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Canadian_French","Dialetto francese canadese","VP"
"43","Quale parlava il Canada","select  ?o    {    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Canadian_French","Dialetto francese canadese","VP"
"44","Chi parlava il Cantone 10","select  ?o    {    <http://dbpedia.org/resource/Canton_10> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bosnian_language","Lingua bosniaca","VP"
"45","Quale parlava il Cantone 10","select  ?o    {    <http://dbpedia.org/resource/Canton_10> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bosnian_language","Lingua bosniaca","VP"
"46","Chi parlava il Capo Verde","select  ?o    {    <http://dbpedia.org/resource/Cape_Verde> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"47","Quale parlava il Capo Verde","select  ?o    {    <http://dbpedia.org/resource/Cape_Verde> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"48","Chi parlava il Terra Adelia","select  ?o    {    <http://dbpedia.org/resource/Adélie_Land> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"49","Quale parlava il Terra Adelia","select  ?o    {    <http://dbpedia.org/resource/Adélie_Land> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"50","Chi parlava il Impero aericano","select  ?o    {    <http://dbpedia.org/resource/Aerican_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/English_language","Lingua inglese","VP"
"51","Quale parlava il Impero aericano","select  ?o    {    <http://dbpedia.org/resource/Aerican_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/English_language","Lingua inglese","VP"
"52","Chi parlava il Akkad città antica","select  ?o    {    <http://dbpedia.org/resource/Akkadian_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Sumerian_language","Lingua sumera","VP"
"53","Quale parlava il Akkad città antica","select  ?o    {    <http://dbpedia.org/resource/Akkadian_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Sumerian_language","Lingua sumera","VP"
"54","Chi parlava il Impero di Akkad","select  ?o    {    <http://dbpedia.org/resource/Akkadian_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Sumerian_language","Lingua sumera","VP"
"55","Quale parlava il Impero di Akkad","select  ?o    {    <http://dbpedia.org/resource/Akkadian_Empire> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Sumerian_language","Lingua sumera","VP"
"56","Chi parlava il Regno albanese","select  ?o    {    <http://dbpedia.org/resource/Albania> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Albanian_language","Lingua albanese","VP"
"57","Quale parlava il Regno albanese","select  ?o    {    <http://dbpedia.org/resource/Albania> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Albanian_language","Lingua albanese","VP"
"58","Chi parlava il Albania","select  ?o    {    <http://dbpedia.org/resource/Albania> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Albanian_language","Lingua albanese","VP"
"59","Quale parlava il Albania","select  ?o    {    <http://dbpedia.org/resource/Albania> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Albanian_language","Lingua albanese","VP"
"60","Chi parlava il Algeria","select  ?o    {    <http://dbpedia.org/resource/Algeria> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Arabic","Lingua araba","VP"
"61","Quale parlava il Algeria","select  ?o    {    <http://dbpedia.org/resource/Algeria> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Arabic","Lingua araba","VP"
"62","Chi parlava il Cantone dell'Erzegovina-Narenta","select  ?o    {    <http://dbpedia.org/resource/Herzegovina-Neretva_Canton> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bosnian_language","Lingua bosniaca","VP"
"63","Quale parlava il Cantone dell'Erzegovina-Narenta","select  ?o    {    <http://dbpedia.org/resource/Herzegovina-Neretva_Canton> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Bosnian_language","Lingua bosniaca","VP"
"64","Chi parlava il Aram","select  ?o    {    <http://dbpedia.org/resource/Aram_(region)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Aramaic","Lingua aramaica","VP"
"65","Quale parlava il Aram","select  ?o    {    <http://dbpedia.org/resource/Aram_(region)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Aramaic","Lingua aramaica","VP"
"66","Chi parlava il Lussemburgo","select  ?o    {    <http://dbpedia.org/resource/Luxembourg> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"67","Quale parlava il Lussemburgo","select  ?o    {    <http://dbpedia.org/resource/Luxembourg> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"68","Chi parlava il Luxemburg Wisconsin","select  ?o    {    <http://dbpedia.org/resource/Luxembourg> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"69","Quale parlava il Luxemburg Wisconsin","select  ?o    {    <http://dbpedia.org/resource/Luxembourg> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"70","Chi parlava il Dipartimento del Lys","select  ?o    {    <http://dbpedia.org/resource/Lys_(department)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"71","Quale parlava il Dipartimento del Lys","select  ?o    {    <http://dbpedia.org/resource/Lys_(department)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"72","Chi parlava il Dipartimento del Lemano","select  ?o    {    <http://dbpedia.org/resource/Léman_(department)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"73","Quale parlava il Dipartimento del Lemano","select  ?o    {    <http://dbpedia.org/resource/Léman_(department)> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"74","Chi parlava il Madagascar","select  ?o    {    <http://dbpedia.org/resource/Madagascar> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Malagasy_language","Lingua malgascia","VP"
"75","Quale parlava il Madagascar","select  ?o    {    <http://dbpedia.org/resource/Madagascar> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Malagasy_language","Lingua malgascia","VP"
"76","Chi parlava il Mustang regno","select  ?o    {    <http://dbpedia.org/resource/Upper_Mustang> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nepali_language","Lingua nepalese","VP"
"77","Quale parlava il Mustang regno","select  ?o    {    <http://dbpedia.org/resource/Upper_Mustang> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nepali_language","Lingua nepalese","VP"
"78","Chi parlava il Repubblica Socialista Sovietica Moldava","select  ?o    {    <http://dbpedia.org/resource/Moldavian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Russian_language","Lingua russa","VP"
"79","Quale parlava il Repubblica Socialista Sovietica Moldava","select  ?o    {    <http://dbpedia.org/resource/Moldavian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Russian_language","Lingua russa","VP"
"80","Chi parlava il Moldavia Romania","select  ?o    {    <http://dbpedia.org/resource/Moldova> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Romanian_language","Lingua romena","VP"
"81","Quale parlava il Moldavia Romania","select  ?o    {    <http://dbpedia.org/resource/Moldova> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Romanian_language","Lingua romena","VP"
"82","Chi parlava il Moldavia","select  ?o    {    <http://dbpedia.org/resource/Moldova> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Romanian_language","Lingua romena","VP"
"83","Quale parlava il Moldavia","select  ?o    {    <http://dbpedia.org/resource/Moldova> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Romanian_language","Lingua romena","VP"
"84","Chi parlava il Principato di Monaco","select  ?o    {    <http://dbpedia.org/resource/Monaco> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"85","Quale parlava il Principato di Monaco","select  ?o    {    <http://dbpedia.org/resource/Monaco> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"86","Chi parlava il Mongoli","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"87","Quale parlava il Mongoli","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"88","Chi parlava il Mongolia","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"89","Quale parlava il Mongolia","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"90","Chi parlava il Repubblica Popolare Mongola","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"91","Quale parlava il Repubblica Popolare Mongola","select  ?o    {    <http://dbpedia.org/resource/Mongolia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"92","Chi parlava il Mongoli","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"93","Quale parlava il Mongoli","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"94","Chi parlava il Mongolia","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"95","Quale parlava il Mongolia","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"96","Chi parlava il Repubblica Popolare Mongola","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"97","Quale parlava il Repubblica Popolare Mongola","select  ?o    {    <http://dbpedia.org/resource/Mongolian_People's_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Mongolian_language","Lingua mongola","VP"
"98","Chi parlava il Dipartimento del Mont-Terrible","select  ?o    {    <http://dbpedia.org/resource/Mont-Terrible> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"99","Quale parlava il Dipartimento del Mont-Terrible","select  ?o    {    <http://dbpedia.org/resource/Mont-Terrible> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"100","Chi parlava il Montenegro","select  ?o    {    <http://dbpedia.org/resource/Montenegro> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Montenegrin_language","Lingua montenegrina","VP"
"101","Quale parlava il Montenegro","select  ?o    {    <http://dbpedia.org/resource/Montenegro> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Montenegrin_language","Lingua montenegrina","VP"
"102","Chi parlava il Marocco","select  ?o    {    <http://dbpedia.org/resource/Morocco> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Standard_Moroccan_Amazigh","","VP"
"103","Quale parlava il Marocco","select  ?o    {    <http://dbpedia.org/resource/Morocco> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Standard_Moroccan_Amazigh","","VP"
"104","Chi parlava il Mozambico","select  ?o    {    <http://dbpedia.org/resource/Mozambique> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"105","Quale parlava il Mozambico","select  ?o    {    <http://dbpedia.org/resource/Mozambique> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"106","Chi parlava il Repubblica Popolare del Mozambico","select  ?o    {    <http://dbpedia.org/resource/Mozambique> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"107","Quale parlava il Repubblica Popolare del Mozambico","select  ?o    {    <http://dbpedia.org/resource/Mozambique> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Portuguese_language","Lingua portoghese","VP"
"108","Chi parlava il Confederazione Mtetwa","select  ?o    {    <http://dbpedia.org/resource/Mthethwa_Paramountcy> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nguni_languages","Lingue nguni","VP"
"109","Quale parlava il Confederazione Mtetwa","select  ?o    {    <http://dbpedia.org/resource/Mthethwa_Paramountcy> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Nguni_languages","Lingue nguni","VP"
"110","Chi parlava il Sultanato di Mascate e Oman","select  ?o    {    <http://dbpedia.org/resource/Muscat_and_Oman> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Arabic","Lingua araba","VP"
"111","Quale parlava il Sultanato di Mascate e Oman","select  ?o    {    <http://dbpedia.org/resource/Muscat_and_Oman> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Arabic","Lingua araba","VP"
"112","Chi parlava il Arabia Saudita","select  ?o    {    <http://dbpedia.org/resource/Saudi_Arabia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Modern_Standard_Arabic","Lingua araba standard","VP"
"113","Quale parlava il Arabia Saudita","select  ?o    {    <http://dbpedia.org/resource/Saudi_Arabia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Modern_Standard_Arabic","Lingua araba standard","VP"
"114","Chi parlava il Seconda Repubblica di Polonia","select  ?o    {    <http://dbpedia.org/resource/Second_Polish_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Polish_language","Lingua polacca","VP"
"115","Quale parlava il Seconda Repubblica di Polonia","select  ?o    {    <http://dbpedia.org/resource/Second_Polish_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Polish_language","Lingua polacca","VP"
"116","Chi parlava il Seconda Repubblica spagnola","select  ?o    {    <http://dbpedia.org/resource/Second_Spanish_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Spanish_language","Lingua spagnola","VP"
"117","Quale parlava il Seconda Repubblica spagnola","select  ?o    {    <http://dbpedia.org/resource/Second_Spanish_Republic> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Spanish_language","Lingua spagnola","VP"
"118","Chi parlava il Senegal","select  ?o    {    <http://dbpedia.org/resource/Senegal> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"119","Quale parlava il Senegal","select  ?o    {    <http://dbpedia.org/resource/Senegal> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/French_language","Lingua francese","VP"
"120","Chi parlava il Ducato di Cracovia","select  ?o    {    <http://dbpedia.org/resource/Seniorate_Province> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Polish_language","Lingua polacca","VP"
"121","Quale parlava il Ducato di Cracovia","select  ?o    {    <http://dbpedia.org/resource/Seniorate_Province> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Polish_language","Lingua polacca","VP"
"122","Chi parlava il Serbia","select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Serbian_language","Lingua serba","VP"
"123","Quale parlava il Serbia","select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Serbian_language","Lingua serba","VP"
"124","Chi parlava il Repubblica Socialista di Serbia","select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Serbian_language","Lingua serba","VP"
"125","Quale parlava il Repubblica Socialista di Serbia","select  ?o    {    <http://dbpedia.org/resource/Serbia> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Serbian_language","Lingua serba","VP"
"126","Chi parlava il Serbia e Montenegro","select  ?o    {    <http://dbpedia.org/resource/Serbia_and_Montenegro> <http://dbpedia.org/ontology/officialLanguage>  ?o    }","http://dbpedia.org/resource/Serbo-Croatian","Lingua serbo-croata","VP"
