id,question,sparql,answer_rdf,answer,frame
10,Qual è la città più grande della Bangladesh?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bangladesh> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Comilla,Comilla,APP
11,Qual è la città più grande della Bielorussia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Belarus> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Minsk,Minsk,APP
12,Qual è la città più grande della Belize?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Belize> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Belmopan,Belmopan,APP
13,Qual è la città più grande della Repubblica del Benin 1967?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Benin> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Tchaourou,Tchaourou,APP
14,Qual è la città più grande della Botswana?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Botswana> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Gaborone,Gaborone,APP
15,Qual è la città più grande della Bolivia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bolivia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Sucre,Sucre,APP
16,Qual è la città più grande della Burkina Faso?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Burkina_Faso> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Ouagadougou,Ouagadougou,APP
17,Qual è la città più grande della Brunei?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Brunei> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Bandar_Seri_Begawan,Bandar Seri Begawan,APP
18,Qual è la città più grande della Bosnia ed Erzegovina?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Bosnia_and_Herzegovina> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Istočno_Sarajevo,Sarajevo Est,APP
19,Qual è la città più grande della Repubblica della Nuova Granada?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Colombia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Puerto_Asís,Puerto Asís,APP
20,Qual è la città più grande della Repubblica Ceca?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Czech_Republic> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Prague,Praga,APP
21,Qual è la città più grande della Comore?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Comoros> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/Moroni,_Comoros",Moroni (Comore),APP
22,Qual è la città più grande della China Nuevo León?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/China> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Nagqu,Prefettura di Nagqu,APP
23,Qual è la città più grande della Camerun?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Cameroon> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Dschang,Dschang,APP
24,Qual è la città più grande della Cile?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Chile> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Puerto_Natales,Puerto Natales,APP
25,Qual è la città più grande della Costa Rica?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Costa_Rica> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Los_Chiles,Los Chiles,APP
26,Qual è la città più grande della Repubblica Socialista di Croazia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Croatia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Zagreb,Zagabria,APP
27,Qual è la città più grande della Cipro isola?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Cyprus> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/North_Nicosia,Nicosia Nord,APP
28,Qual è la città più grande della Repubblica Dominicana?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Dominican_Republic> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/San_Francisco_de_Macorís,San Francisco de Macorís,APP
29,Qual è la città più grande della Inghilterra?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/England> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Lichfield,Lichfield,APP
30,Qual è la città più grande della Ecuador?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Ecuador> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/Santo_Domingo,_Ecuador",Santo Domingo (Ecuador),APP
31,Qual è la città più grande della El Salvador?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/El_Salvador> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/San_Miguel,_El_Salvador",San Miguel (vulcano),APP
32,Qual è la città più grande della Finlandia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Finland> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Nastola,Nastola,APP
33,Qual è la città più grande della Figi?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Fiji> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Suva,Suva,APP
34,Qual è la città più grande della Germania?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Berlin,Berlino,APP
35,Qual è la città più grande della Ghana?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Ghana> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/Tamale,_Ghana",Tamale,APP
36,Qual è la città più grande della Grecia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Greece> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Patras,Patrasso,APP
37,Qual è la città più grande della Guinea-Bissau?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Guinea-Bissau> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Bissau,Bissau,APP
38,Qual è la città più grande della Ungheria?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Hungary> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Budapest,Budapest,APP
39,Qual è la città più grande della Haiti?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Haiti> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Port-au-Prince,Port-au-Prince,APP
40,Qual è la città più grande della Honduras?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Honduras> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Yoro,Yoro (Honduras),APP
41,Qual è la città più grande della Hong Kong?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Hong_Kong> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Tsuen_Wan,,APP
42,Qual è la città più grande della Island Francia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Iceland> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Vopnafjörður,Vopnafjörður (comune),APP
43,Qual è la città più grande della Italia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Italy> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Metropolitan_City_of_Turin,,APP
44,Qual è la città più grande della India?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/India> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/Barmer,_Rajasthan",Barmer,APP
45,Qual è la città più grande della Indonesia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Indonesia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/West_Kutai_Regency,Reggenza di Kutai Occidentale,APP
46,Qual è la città più grande della Irlanda?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Republic_of_Ireland> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Cork_(city),Cork,APP
47,Qual è la città più grande della Iran?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Iran> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Qaleh_Ganj,Qal'eh-ye-Ganj,APP
48,Qual è la città più grande della Giappone?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Japan> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Keihanshin,Keihanshin,APP
49,Qual è la città più grande della Giamaica?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Jamaica> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,"http://dbpedia.org/resource/Kingston,_Jamaica",Parrocchia di Kingston,APP
50,Qual è la città più grande della Kazakistan?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Kazakhstan> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Kyzylorda,Qyzylorda,APP
51,Qual è la città più grande della Lettonia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Latvia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Liepāja,Liepāja,APP
52,Qual è la città più grande della Libia?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Libya> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Tripoli,Tripoli,APP
53,Qual è la città più grande della Repubblica Socialista Sovietica Lituano-Bielorussa?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Lithuania> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Vilnius,Vilnius,APP
54,Qual è la città più grande della Laos?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Laos> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Vientiane,Vientiane,APP
55,Qual è la città più grande della Libano?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Lebanon> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Bsharri,Bsharre,APP
56,Qual è la città più grande della Liberia Costa Rica?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Liberia> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Monrovia,Monrovia,APP
57,Qual è la città più grande della Madagascar?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Madagascar> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Mahabo,Mahabo (Mahabo),APP
58,Qual è la città più grande della Malawi?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Malawi> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Lilongwe,Lilongwe,APP
59,Qual è la città più grande della Maldive?,SELECT DISTINCT ?subjOfProp WHERE { ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Maldives> . ?subjOfProp <http://dbpedia.org/ontology/areaTotal> ?num . } ORDER BY DESC(?num) LIMIT 1,http://dbpedia.org/resource/Addu_City,,APP
